source	creator	date	title	identifier	publisher
http://obvil.github.io/critique2000/tei/bpt6k9616615x.xml	Veuillot, Louis (1813-1883)	1860	Mélanges religieux, historiques, politiques et littéraires : (1842-1856), [1re série]. Edition 2,Tome 2 / par Louis Veuillot,...	http://gallica.bnf.fr/ark:/12148/bpt6k9616615x	L. Vivès (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9616665t.xml	Balzac, Honoré de (1799-1850)	1928	Ursule Mirouet. Étude et Commentaires de l'abbé Bethléem. Illustrations de Malo Renault	http://gallica.bnf.fr/ark:/12148/bpt6k9616665t	???
http://obvil.github.io/critique2000/tei/bpt6k96166771.xml	Merlet, Gustave (1828-1891)	1878	Tableau de la littérature française, 1800-1815. La critique et l'éloquence / par Gustave Merlet	http://gallica.bnf.fr/ark:/12148/bpt6k96166771	Didier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9616682b.xml	Villemain, Abel-François (1791-1870)	1858	La Tribune moderne. 1re partie. M. de Chateaubriand, sa vie, ses écrits, son influence littéraire et politique sur son temps, par M. Villemain,...	http://gallica.bnf.fr/ark:/12148/bpt6k9616682b	Michel Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96166860.xml	Vail, Eugène Aaron	1841	De la Littérature et des hommes de lettres des États-Unis d'Amérique, par Eugène A. Vail,...	http://gallica.bnf.fr/ark:/12148/bpt6k96166860	C. Gosselin (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9616697s.xml	Faguet, Émile (1847-1916)	1912	Ce que disent les livres / É. Faguet,...	http://gallica.bnf.fr/ark:/12148/bpt6k9616697s	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9616707q.xml	Merlet, Gustave (1828-1891)	1876	Études littéraires sur les chefs-d'oeuvre des classiques français (XVIIe et XVIIIe siècles), par Gustave Merlet	http://gallica.bnf.fr/ark:/12148/bpt6k9616707q	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96167173.xml	Marsan, Jules (1867-1939)	1926	Théâtre d'hier et d'aujourd'hui. La Comédie française en 1850. L'Époque Augier-Dumas. Le Triomphe du Vaudeville. H. Becque et le théâtre libre. G. de Porto-Riche. F. de Curel. De P. Hervieu à M. Donnay. Le Théâtre et les moeurs. Les Tendances nouvelles / Jules Marsan	http://gallica.bnf.fr/ark:/12148/bpt6k96167173	Éditions des Cahiers libres (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9616725n.xml	Marsan (Jules)	1922	Le conservateur littéraire, 1819-1821 (Edition critique)	http://gallica.bnf.fr/ark:/12148/bpt6k9616725n	Librairie Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9616731c.xml	Cuvillier-Fleury, Alfred-Auguste (1802-1887)	1855	Nouvelles études historiques et littéraires / par Cuvillier-Fleury	http://gallica.bnf.fr/ark:/12148/bpt6k9616731c	Michel Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9616798j.xml	Veuillot, Louis (1813-1883)	1842	Mélanges religieux, historiques, politiques et littéraires. À propos de la guerre / par Louis Veuillot	http://gallica.bnf.fr/ark:/12148/bpt6k9616798j	P. Lethielleux (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9616827t.xml	Saint-Marc Girardin (1801-1873)	1836	Sténographie des cours de diverses facultés de Paris. , Cours de poésie française : 1re- [4e] leçon [Voltaire] : année scolaire 1835-1836, semestre d'été / M. Saint-Marc-Girardin,...	http://gallica.bnf.fr/ark:/12148/bpt6k9616827t	Ebrard (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96168480.xml	Bainville, Jacques (1879-1936)	1927	L'Allemagne romantique et réaliste ; Louis II de Bavière ; Bismarck et la France ; Petit musée germanique (Édition définitive) / Jacques Bainville	http://gallica.bnf.fr/ark:/12148/bpt6k96168480	A. Fayard et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9616879j.xml	Montégut, Émile (1825-1895)	1883	Nos morts contemporains / par Emile Montégut...	http://gallica.bnf.fr/ark:/12148/bpt6k9616879j	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96169757.xml	Janin, Jules (1804-1874)	1864	La Poésie et l'éloquence à Rome au temps des Césars, par M. Jules Janin...	http://gallica.bnf.fr/ark:/12148/bpt6k96169757	Didier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9617023q.xml	Hazard, Paul (1878-1944)	1913	Giacomo Leopardi	http://gallica.bnf.fr/ark:/12148/bpt6k9617023q	Bloud (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9617115h.xml	Ménégault, A.-P.-F. (1770?-1830?)	1808	Annales dramatiques, ou Dictionnaire général des théâtres. Tome 1 / ... par une société de gens de lettres [Babault, A.-P.-F. Ménégault et autres]	http://gallica.bnf.fr/ark:/12148/bpt6k9617115h	Babault (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96171447.xml	Stapfer, Paul (1840-1917)	1883	Shakespeare et l'antiquité... Les tragédies romaines de Shakespeare, par Paul Stapfer,...	http://gallica.bnf.fr/ark:/12148/bpt6k96171447	Fischbacher (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96171640.xml	Des Guerrois, Charles (1817-1916)	1932	Vie et les lettres de William Cowper. Tome premier	http://gallica.bnf.fr/ark:/12148/bpt6k96171640	???
http://obvil.github.io/critique2000/tei/bpt6k9617279s.xml	Pontmartin, Armand de (1811-1890)	1863	Nouvelles Semaines littéraires, par Armand de Pontmartin	http://gallica.bnf.fr/ark:/12148/bpt6k9617279s	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9617286x.xml	Veuillot, Louis (1813-1883)	1860	Mélanges religieux, historiques, politiques et littéraires : (1842-1856), [1re série]. Tome 6,Edition 2 / par Louis Veuillot,...	http://gallica.bnf.fr/ark:/12148/bpt6k9617286x	L. Vivès (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9617311j.xml	Rageot, Gaston (1871-1942)	1924	Beauté ; essai d'esthétique historique	http://gallica.bnf.fr/ark:/12148/bpt6k9617311j	Plon-Nourrit (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9617914v.xml	Lamartine, Alphonse de (1790-1869)	1865	Shakespeare et son oeuvre / A. de Lamartine,...	http://gallica.bnf.fr/ark:/12148/bpt6k9617914v	A. Lacroix (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9618252f.xml	Bethléem, Louis (1869-1940)	1923	Littérature ennemie de la famille. Les Faits. Les Droits. Les Devoirs	http://gallica.bnf.fr/ark:/12148/bpt6k9618252f	Bloud et Gay (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96185601.xml	Jeannel, Charles-Julien (1840-1876)	1868	La Langue et l'esprit, première leçon du cours de littérature étrangère à la Faculté des lettres de Grenoble, prononcée, le 26 novembre 1868, par Charles-Julien Jeannel	http://gallica.bnf.fr/ark:/12148/bpt6k96185601	impr. de Prudhomme (Grenoble)
http://obvil.github.io/critique2000/tei/bpt6k9618908f.xml	Montégut, Émile (1825-1895)	1893	Esquisses littéraires ; Mme Desbordes-Valmore, Mme Ch. Reybaud, Gustave Planche, P.-J. Stahl, Mme la Csse Agénor de Gasparin, Mme la Mse de Blocqueville ; de la Vraie nature du bonheur	http://gallica.bnf.fr/ark:/12148/bpt6k9618908f	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9619658m.xml	Daudet, Léon (1867-1942)	1939	Mes idées esthétiques ([2e éd.]) / Léon Daudet,...	http://gallica.bnf.fr/ark:/12148/bpt6k9619658m	A. Fayard (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9620556x.xml	Barante, Prosper Brugière (1782-1866 ; baron de)	1857	Études historiques et biographiques / par M. le baron de Barante,...	http://gallica.bnf.fr/ark:/12148/bpt6k9620556x	Didier et cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9620661k.xml	Marabail, Paul (Commandant)	1905	De l'influence de l'esprit militaire sur l'oeuvre d'Alfred de Vigny / Paul Marabail,... ; avec une préface d'Émile Faguet,...	http://gallica.bnf.fr/ark:/12148/bpt6k9620661k	Croville-Morant (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96223g.xml	Recolin, Charles (1857-1905)	1898	L'anarchie littéraire / Charles Recolin	http://gallica.bnf.fr/ark:/12148/bpt6k96223g	Perrin (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9622484h.xml	Souday, Paul (1869-1929)	1913	Les livres du temps. 3e série. 5e éd. - 1930 / Paul Souday	http://gallica.bnf.fr/ark:/12148/bpt6k9622484h	Émile-Paul frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k962255.xml	Brisson, Adolphe (1860-1925)	1898	Pointes sèches : physionomies littéraires / Adolphe Brisson	http://gallica.bnf.fr/ark:/12148/bpt6k962255	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/bpt6k962286.xml	Bourdeau, Jean (1848-1928)	1906	Poètes et humoristes de l'Allemagne : la France et les français jugés à l'étranger... / J. Bourdeau,...	http://gallica.bnf.fr/ark:/12148/bpt6k962286	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96229j.xml	Brisson, Adolphe (1860-1925)	1895	La comédie littéraire : notes et impressions de littérature / Adolphe Brisson	http://gallica.bnf.fr/ark:/12148/bpt6k96229j	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96230r.xml	Gauthier, Léon (1875-1926)	1895	Portraits du XVIIe siècle ; suivis d'études sur les deux derniers siècles / Léon Gautier	http://gallica.bnf.fr/ark:/12148/bpt6k96230r	A. Taffin-Lefort (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96233s.xml	Larroumet, Gustave (1852-1902)	1897	Petits portraits et notes d'art.... Ire série / Gustave Larroumet,...	http://gallica.bnf.fr/ark:/12148/bpt6k96233s	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k962344.xml	Larroumet, Gustave (1852-1902)	1897	Petits portraits et notes d'art.... IIe série / Gustave Larroumet,...	http://gallica.bnf.fr/ark:/12148/bpt6k962344	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k962375.xml	Boulvé, Léon	1897	De l'hellénisme chez Fénelon : thèse pour le doctorat, présentée à la Faculté des lettres de Paris / par Léon Boulvé,...	http://gallica.bnf.fr/ark:/12148/bpt6k962375	A. Fontemoing (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9625127c.xml	Souday, Paul (1869-1929)	1928	Les romantiques à l'Académie ; suivi des Discours de réception de MM. de Lamartine, Charles Nodier, Victor Hugo, Sainte-Beuve, Alfred de Vigny, Alfred de Musset ; et des Réponses de MM. le baron Cuvier, de Jouy, de Salvandy, Victor Hugo, le comte Molé, Nizard / Paul Souday	http://gallica.bnf.fr/ark:/12148/bpt6k9625127c	E. Flammarion (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9626295v.xml	Bellessort, André (1866-1942)	1934	Athènes et son théâtre : cours professé à la Société des conférences (2e éd.) / André Bellessort	http://gallica.bnf.fr/ark:/12148/bpt6k9626295v	libr. académique Perrin (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9626553j.xml	Doumic, René (1860-1937)	1947	Histoire de la littérature française (Nouvelle édition illustrée, entièrement remaniée par l'auteur...) / par René Doumic,...	http://gallica.bnf.fr/ark:/12148/bpt6k9626553j	Mellottée (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96266r.xml	Bergerat, Émile (1845-1923)	1892	Les soirées de Calibangrève / par Émile Bergerat (Caliban) ; ill. par Maurice de Lambert	http://gallica.bnf.fr/ark:/12148/bpt6k96266r	E. Flammarion (Paris)
http://obvil.github.io/critique2000/tei/bpt6k962673.xml	Bergerat, Émile (1845-1923)	1890	Le rire de Caliban / Émile Bergerat ; avec une préf. par Alphonse Daudet	http://gallica.bnf.fr/ark:/12148/bpt6k962673	G. Charpentier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96268f.xml	Delaporte, Victor (1846-1910)	1891	Du merveilleux dans la littérature française sous le règne de Louis XIV : thèse pour le doctorat, présentée à la Faculté des lettres de Paris / par P. V. Delaporte	http://gallica.bnf.fr/ark:/12148/bpt6k96268f	Retaux-Bray (Paris)
http://obvil.github.io/critique2000/tei/bpt6k962700.xml	Carton, Henri	1886	Histoire de la critique littéraire en France / par Henri Carton	http://gallica.bnf.fr/ark:/12148/bpt6k962700	A. Dupret (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9627181s.xml	Schmidt, Henri (professeur)	1869	Études sur la littérature allemande : 1° Herder considéré comme critique littéraire, avec une introduction générale sur sa vie et ses écrits. 2° La Dramaturgie de Lessing. Par H. Schmidt,...	http://gallica.bnf.fr/ark:/12148/bpt6k9627181s	Librairie internationale (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96272p.xml	Tellier, Jules (1863-1889)	1888	Nos poètes / par Jules Tellier	http://gallica.bnf.fr/ark:/12148/bpt6k96272p	A. Dupret (Paris)
http://obvil.github.io/critique2000/tei/bpt6k962731.xml	Bergerat, Émile (1845-1923)	1880	Mes moulins (2e éd.) / par Émile Bergerat	http://gallica.bnf.fr/ark:/12148/bpt6k962731	L. Boulanger (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96274c.xml	Vapereau, Gustave	1914	Esquisse d'histoire de la littérature française / par G. Vapereau,...	http://gallica.bnf.fr/ark:/12148/bpt6k96274c	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96277d.xml	Escoube, Paul (1881-1928)	1913	Préférences : Charles Guérin, Rémy de Gourmont, Stéphane Mallarmé, Jules Laforgue, Paul Verlaine (2e éd.) / Paul Escoube	http://gallica.bnf.fr/ark:/12148/bpt6k96277d	Mercure de France (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96281138.xml	Des Guerrois, Charles (1817-1916)	1933	Vie et les lettres de William Cowper . Tome deuxième. [Tome troisième.]	http://gallica.bnf.fr/ark:/12148/bpt6k96281138	???
http://obvil.github.io/critique2000/tei/bpt6k9629768m.xml	Mortier, Arnold (1843-1885)	1878	Les Soirées parisiennes... / par un monsieur de l'orchestre	http://gallica.bnf.fr/ark:/12148/bpt6k9629768m	Dentu (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96320170.xml	Saint-Marc Girardin (1801-1873)	1875	Jean-Jacques Rousseau. Sa vie et ses ouvrages avec une introduction ; par M. Ernest Bersot,... (11 janvier 1875.)	http://gallica.bnf.fr/ark:/12148/bpt6k96320170	Charpentier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9632253j.xml	Gilbert, Pierre (1884-1914)	1918	La forêt des cippes : essais de critique.. : avec un portrait de l'auteur. Théâtre classique : Corneille ; Racine ; Molière ; Marivaux ; Jean Moréas / Pierre Gilbert ; avertissement et notes par son ami E. M [Eugène Marsan]	http://gallica.bnf.fr/ark:/12148/bpt6k9632253j	E. Champion (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9633177x.xml	Vinet, Alexandre (1797-1847)	1911	Oeuvres d'Alexandre Vinet ; V, I-III. Études sur la littérature française au XIXe siècle... : texte de l'édition posthume de 1848, revu et complété d'après les documents originaux. Madame de Staël et Chateaubriand / Alexandre Vinet ; précédé d'une préface par Paul Sirven,...	http://gallica.bnf.fr/ark:/12148/bpt6k9633177x	G. Bridel (Lausanne)
http://obvil.github.io/critique2000/tei/bpt6k9633318r.xml	Vinet, Alexandre (1797-1847)	1911	Oeuvres d'Alexandre Vinet ; V, I-III. Études sur la littérature française au XIXe siècle... : texte de l'édition posthume de 1848, revu et complété d'après les documents originaux. Sainte-Beuve, Edgar Quinet, Michelet, etc. / Alexandre Vinet ; précédé d'une préface par Paul Sirven,...	http://gallica.bnf.fr/ark:/12148/bpt6k9633318r	G. Bridel (Lausanne)
http://obvil.github.io/critique2000/tei/bpt6k96333217.xml	Villemain, Abel-François (1791-1870)	1859	Essais sur le génie de Pindare et sur la poésie lyrique dans ses rapports avec l'élévation morale et religieuse des peuples, par M. Villemain,...	http://gallica.bnf.fr/ark:/12148/bpt6k96333217	Firmin-Didot frères, fils et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9634146p.xml	Janin, Jules (1804-1874)	1834	Homère, ou la Poésie épique, par Jules Janin	http://gallica.bnf.fr/ark:/12148/bpt6k9634146p	F.-G. Levrault (Paris)
http://obvil.github.io/critique2000/tei/bpt6k963483.xml	Salomon, Michel (1857-1912)	1901	Art et littérature... / Michel Salomon	http://gallica.bnf.fr/ark:/12148/bpt6k963483	Plon-Nourrit et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96352b.xml	Baudelaire, Charles (1821-1867)	1906	Lettres : 1841-1866 / Charles Baudelaire	http://gallica.bnf.fr/ark:/12148/bpt6k96352b	Société du 'Mercure de France' (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96384281.xml	Pacheu, Jules (1860-19..)	1897	De Dante à Verlaine (études d'idéalistes et mystiques). Dante, Spenser, Bunyan, Shelley, Verlaine, Huysmans	http://gallica.bnf.fr/ark:/12148/bpt6k96384281	E. Plon, Nourrit et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96449244.xml	Nettement, Alfred (1805-1869)	1862	Victor Hugo . (Signé : Alfred Nettement.)	http://gallica.bnf.fr/ark:/12148/bpt6k96449244	Poujau, de Laroche et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9647824q.xml	Stapfer, Paul (1840-1917)	1870	Laurence Sterne, étude biographique et littéraire précédée d'un fragment inédit de Sterne, thèse pour le doctorat présentée... par Paul Stapfer,...	http://gallica.bnf.fr/ark:/12148/bpt6k9647824q	E. Thorin (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9647845w.xml	Nisard, Désiré (1806-1888)	1868	Mélanges d'histoire et de littérature : première série / par D. Nisard,...	http://gallica.bnf.fr/ark:/12148/bpt6k9647845w	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k9650523c.xml	Sainte-Beuve, Charles-Augustin (1804-1869)	1872	Chateaubriand et son groupe littéraire sous l'empire : cours professé à Liége en 1848-1849. Tome 2 / par C.-A. Sainte-Beuve,...	http://gallica.bnf.fr/ark:/12148/bpt6k9650523c	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k96577875.xml	Veuillot, Louis (1813-1883)	1842	Mélanges religieux, historiques, politiques et littéraires. Paris pendant les deux sièges / par Louis Veuillot	http://gallica.bnf.fr/ark:/12148/bpt6k96577875	P. Lethielleux (Paris)
http://obvil.github.io/critique2000/tei/bpt6k99852f.xml	Lionnet, Jean (1872-19..)	1903	L'évolution des idées chez quelques-uns de nos contemporains. IIe série : Ferdinand Brunetière, Taine et Renan, Paul et Victor Margueritte, Jean Deuzèle, Lucien Muhlfeld, Léon Bloy et J.-K. Huysmans, romans de femmes et féminisme, Eugène-Melchior de Vogüé, Paul Bourget, Henry Bordeaux, H.-G. Wells et le déclin du réalisme / Jean Lionnet	http://gallica.bnf.fr/ark:/12148/bpt6k99852f	Perrin (Paris)
http://obvil.github.io/critique2000/tei/bpt6k998722.xml	Shelley, Percy Bysshe (1792-1822)	1903	Oeuvres en prose : pamphlets politiques, Réfutation du déisme, fragments de romans, critique littéraire et critique d'art, philosophie (2e éd) / Percy Bysshe Shelley ; traduites par Albert Savine	http://gallica.bnf.fr/ark:/12148/bpt6k998722	P.-V. Stock (Paris)
http://obvil.github.io/critique2000/tei/bpt6k998993.xml	Bouchaud, Pierre de (1862-1925)	1900	Sur les chemins de la vie / Pierre de Bouchaud	http://gallica.bnf.fr/ark:/12148/bpt6k998993	A. Lemerre (Paris)
http://obvil.github.io/critique2000/tei/bpt6k99900g.xml	Chuquet, Arthur (1853-1925)	1900	Études de littérature allemande. Série 1 / par Arthur Chuquet,...	http://gallica.bnf.fr/ark:/12148/bpt6k99900g	Plon, Nourrit (Paris)
http://obvil.github.io/critique2000/tei/bpt6k99901t.xml	Chuquet, Arthur (1853-1925)	1900	Études de littérature allemande. Série 2 / par Arthur Chuquet,...	http://gallica.bnf.fr/ark:/12148/bpt6k99901t	Plon, Nourrit (Paris)
http://obvil.github.io/critique2000/tei/bpt6k99906j.xml	Acker, Paul (1874-1915)	1905	Petites confessions (visites et portraits). 1e sér. : “Albert Sorel, marquis de Montebello, Maurice Barrès, Marthe Brandès...” / Paul Acker	http://gallica.bnf.fr/ark:/12148/bpt6k99906j	A. Fontemoing (Paris)
http://obvil.github.io/critique2000/tei/bpt6k99907w.xml	Acker, Paul (1874-1915)	1905	Petites confessions (visites et portraits). 2e sér. : “Puccini, Emile Faguet, Pierre de Nolhac, Charles Dupuy...” / Paul Acker	http://gallica.bnf.fr/ark:/12148/bpt6k99907w	A. Fontemoing (Paris)
http://obvil.github.io/critique2000/tei/bpt6k999087.xml	Bossert, Adolphe (1832-1922)	1905	Essais sur la littérature allemande. Série 1 / A. Bossert	http://gallica.bnf.fr/ark:/12148/bpt6k999087	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k99909k.xml	Bossert, Adolphe (1832-1922)	1905	Essais sur la littérature allemande. Série 2 / A. Bossert	http://gallica.bnf.fr/ark:/12148/bpt6k99909k	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k99910s.xml	Bigeon, Maurice (18..-1895)	1894	Les révoltés scandinaves : Georg Brandes, Jonas Lie, Edvard Grieg, Stephan Sinding, Bjornstjerne Björnson, August Strindberg et les femmes émancipées, Herman Bang et Arne Garborg, Henrik Ibsen / Maurice Bigeon	http://gallica.bnf.fr/ark:/12148/bpt6k99910s	L. Grasilier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k999114.xml	Bonnefon, Daniel (1832-1922)	1895	Les écrivains célèbres de la France, ou Histoire de la littérature française depuis l'origine de la langue jusqu'au XIXe siècle (7e éd.) / par D. Bonnefon	http://gallica.bnf.fr/ark:/12148/bpt6k999114	Fischbacher (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/aderer_de-la-critique.xml	Aderer, Adolphe (1832-1886)	1864	De la critique littéraire	http://obvil.paris-sorbonne.fr/corpus/critique/aderer_de-la-critique/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/albalat_comment.xml	Albalat, Antoine (1856-1935)	1925	Comment on devient écrivain	http://obvil.paris-sorbonne.fr/corpus/critique/albalat_comment/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/albalat_ennemis.xml	Albalat, Antoine (1856-1935)	1905	Les ennemis de l’art d’écrire	http://obvil.paris-sorbonne.fr/corpus/critique/albalat_ennemis/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/albalat_formation.xml	Albalat, Antoine (1856-1935)	1902	La formation du style par l’assimilation des auteurs	http://obvil.paris-sorbonne.fr/corpus/critique/albalat_formation/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/albalat_mal-decrire-roman-contemporain.xml	Albalat, Antoine (1856-1935)	1895	Le mal d’écrire et le roman contemporain	http://obvil.paris-sorbonne.fr/corpus/critique/albalat_mal-decrire-roman-contemporain/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/albalat_souvenirs.xml	Albalat, Antoine (1856-1935)	1924	Souvenirs de la vie littéraire : Nouvelle édition augmentée d’une préface-réponse.	http://obvil.paris-sorbonne.fr/corpus/critique/albalat_souvenirs/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/asselineau_roman-bourgeois-preface.xml	Asselineau, Charles (1820-1874)	1854	Préface à Antoine Furetière, Le Roman bourgeois	http://obvil.paris-sorbonne.fr/corpus/critique/asselineau_roman-bourgeois-preface/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/auguis_chamfort-notice.xml	Auguis, Pierre-René (1786-1846)	1824	« Notice sur la vie et les écrits de Chamfort »	http://obvil.paris-sorbonne.fr/corpus/critique/auguis_chamfort-notice/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/baju_anarchie-litteraire.xml	Baju, Anatole (1861-1903)	1892	L’anarchie littéraire	http://obvil.paris-sorbonne.fr/corpus/critique/baju_anarchie-litteraire/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/baju_verite-ecole-decadente.xml	Baju, Anatole (1861-1903)	1887	La vérité sur l’école décadente	http://obvil.paris-sorbonne.fr/corpus/critique/baju_verite-ecole-decadente/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barante_tableau-litterature-18e.xml	Barante, Prosper Brugière (1782-1866)	1809	Tableau de la littérature française au dix-huitième siècle	http://obvil.paris-sorbonne.fr/corpus/critique/barante_tableau-litterature-18e	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_bas-bleus.xml	Barbey d’Aurevilly, Jules (1808-1889)	1878	Les œuvres et les hommes : V. Les bas-bleus	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_bas-bleus/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_cote-grande-histoire.xml	Barbey d’Aurevilly, Jules (1808-1889)	1906	Les œuvres et les hommes : XXI. À côté de la grande histoire	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_cote-grande-histoire/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_critiques-ou-juges.xml	Barbey d’Aurevilly, Jules (1808-1889)	1885	Les œuvres et les hommes : VI. Les critiques, ou les juges jugés	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_critiques-ou-juges/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_femmes-et-moralistes.xml	Barbey d’Aurevilly, Jules (1808-1889)	1906	Les œuvres et les hommes : XXII. Femmes et moralistes	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_femmes-et-moralistes/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_goethe-diderot.xml	Barbey d’Aurevilly, Jules (1808-1889)	1880	Goethe et Diderot	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_goethe-diderot/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_historiens-politiques.xml	Barbey d’Aurevilly, Jules (1808-1889)	1861	Les œuvres et les hommes : II. Les historiens politiques et littéraires	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_historiens-politiques/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_historiens.xml	Barbey d’Aurevilly, Jules (1808-1889)	1888	Les œuvres et les hommes : X. Les Historiens	http ://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_historiens/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_journalistes-et-polemistes.xml	Barbey d’Aurevilly, Jules (1808-1889)	1895	Les œuvres et les hommes : XV. Journalistes et polémistes, chroniqueurs et pamphlétaires	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_journalistes-et-polemistes/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_litterature-etrangere.xml	Barbey d’Aurevilly, Jules (1808-1889)	1890	Les œuvres et les hommes : XII. Littérature étrangère	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_litterature-etrangere/	???
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_philosophes-et-ecrivains-religieux-01.xml	Barbey d’Aurevilly, Jules (1808-1889)	1860	Les œuvres et les hommes : I. Les philosophes et les écrivains religieux (première série)	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_philosophes-et-ecrivains-religieux-01	???
